"id","kode_prov","nama_prov","kode_kab","id_kab","nama_kab","kode_kec","id_kec","nama_kec","kode_desa","id_desa","nama_desa","klas","kode_sls4","kode_sls6","kdsubsls","id_sls","id_sls6","nama_sls","sls_op","jenis_sls","j_keluarga","tipe_sls","realisasi_clean","realisasi_error","koseka_approved","koseka_unapproved","tagging_wilkerstat","tagging_sangatmiskin","jml_keluarga_tagging","percepatan","updated_at"
"6357","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0005","000500","00","71060300110005","7106030011000500","RT 003 RW 002","1","SLS","36","1","0","0","0","0","8","0","10","0","2022-12-15 06:01:18"
"6358","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0006","000600","00","71060300110006","7106030011000600","RT 001 RW 003","1","SLS","35","1","34","0","22","12","39","3","51","1","2022-12-15 06:01:18"
"6359","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0007","000700","00","71060300110007","7106030011000700","RT 002 RW 003","1","SLS","55","1","0","0","0","0","15","3","25","1","2022-12-15 06:01:18"
"6360","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0008","000800","00","71060300110008","7106030011000800","RT 001 RW 004","1","SLS","81","1","0","0","0","0","41","0","55","0","2022-12-15 06:01:18"
"6361","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0009","000900","00","71060300110009","7106030011000900","RT 002 RW 004","1","SLS","42","1","16","0","16","0","26","5","40","0","2022-12-15 06:01:18"
"6362","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0010","001000","00","71060300110010","7106030011001000","RT 001 RW 005","1","SLS","67","1","0","0","0","0","35","0","42","0","2022-12-15 06:01:18"
"6363","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0011","001100","00","71060300110011","7106030011001100","RT 001 RW 006","1","SLS","68","1","10","1","0","10","47","12","63","1","2022-12-15 06:01:18"
"6364","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0012","001200","00","71060300110012","7106030011001200","RT 002 RW 006","1","SLS","73","1","10","0","0","10","34","4","42","1","2022-12-15 06:01:18"
"6365","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0013","001300","00","71060300110013","7106030011001300","RT 001 RW 007","1","SLS","57","1","0","0","0","0","37","15","40","0","2022-12-15 06:01:18"
"6366","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0014","001400","00","71060300110014","7106030011001400","RT 002 RW 007","1","SLS","80","1","0","0","0","0","60","8","73","0","2022-12-15 06:01:18"
"6367","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0015","001500","00","71060300110015","7106030011001500","RT 003 RW 007","1","SLS","57","1","0","0","0","0","64","1","70","0","2022-12-15 06:01:18"
"6368","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0016","001600","00","71060300110016","7106030011001600","RT 001 RW 008","1","SLS","69","1","16","1","16","0","88","12","99","1","2022-12-15 06:01:18"
"6369","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0001","000100","00","71060300120001","7106030012000100","RT 001 RW 001","1","SLS","29","1","0","0","0","0","17","0","23","0","2022-12-15 06:01:18"
"6370","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0002","000200","00","71060300120002","7106030012000200","RT 002 RW 001","1","SLS","69","1","27","1","11","16","62","2","83","1","2022-12-15 06:01:18"
"6371","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0003","000300","00","71060300120003","7106030012000300","RT 001 RW 002","1","SLS","57","1","0","0","0","0","31","0","40","0","2022-12-15 06:01:18"
"6372","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0004","000400","00","71060300120004","7106030012000400","RT 002 RW 002","1","SLS","54","1","0","0","0","0","32","2","37","0","2022-12-15 06:01:18"
"6373","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0005","000500","00","71060300120005","7106030012000500","RT 001 RW 003","1","SLS","47","1","10","0","0","10","28","5","41","1","2022-12-15 06:01:18"
"6374","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0006","000600","00","71060300120006","7106030012000600","RT 002 RW 003","1","SLS","33","1","0","0","0","0","17","3","23","0","2022-12-15 06:01:18"
"6375","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0007","000700","00","71060300120007","7106030012000700","RT 003 RW 003","1","SLS","55","1","0","0","0","0","69","3","89","1","2022-12-15 06:01:18"
"6376","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0008","000800","00","71060300120008","7106030012000800","RT 001 RW 004","1","SLS","33","1","0","0","0","0","15","0","20","0","2022-12-15 06:01:18"
"6377","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0009","000900","00","71060300120009","7106030012000900","RT 002 RW 004","1","SLS","35","1","5","0","0","5","23","1","28","1","2022-12-15 06:01:18"
"6378","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","12","7106030012","RAP-RAP","1","0010","001000","00","71060300120010","7106030012001000","RT 003 RW 004","1","SLS","20","1","0","0","0","0","5","2","5","0","2022-12-15 06:01:18"
"6379","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0001","000100","00","71060300130001","7106030013000100","RT 01 RW 01","1","SLS","95","1","0","0","0","0","28","5","38","0","2022-12-15 06:01:18"
"6380","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0002","000200","00","71060300130002","7106030013000200","RT 02 RW 01","1","SLS","25","1","0","0","0","0","19","3","26","1","2022-12-15 06:01:18"
"6381","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0003","000300","00","71060300130003","7106030013000300","RT 01 RW 02","1","SLS","107","1","0","0","0","0","60","11","68","0","2022-12-15 06:01:18"
"6382","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0004","000400","00","71060300130004","7106030013000400","RT 01 RW 03","1","SLS","49","1","39","0","36","3","34","5","37","1","2022-12-15 06:01:18"
"6383","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0005","000500","00","71060300130005","7106030013000500","RT 02 RW 03","1","SLS","31","1","0","0","0","0","21","6","24","0","2022-12-15 06:01:18"
"6384","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0006","000600","00","71060300130006","7106030013000600","RT 01 RW 04","1","SLS","37","1","0","0","0","0","39","4","47","0","2022-12-15 06:01:18"
"6385","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0007","000700","00","71060300130007","7106030013000700","RT 02 RW 04","1","SLS","45","1","10","0","0","10","23","4","25","0","2022-12-15 06:01:18"
"6386","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0008","000800","00","71060300130008","7106030013000800","RT 01 RW 05","1","SLS","58","1","16","0","0","16","45","11","51","1","2022-12-15 06:01:18"
"6387","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0009","000900","00","71060300130009","7106030013000900","RT 01 RW 06","1","SLS","74","1","25","0","8","17","39","1","47","1","2022-12-15 06:01:18"
"6388","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0010","001000","00","71060300130010","7106030013001000","RT 02 RW 06","1","SLS","81","1","0","0","0","0","41","3","46","0","2022-12-15 06:01:18"
"6389","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0011","001100","00","71060300130011","7106030013001100","RT 01 RW 07","1","SLS","42","1","0","0","0","0","12","0","14","0","2022-12-15 06:01:18"
"6390","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0012","001200","00","71060300130012","7106030013001200","RT 02 RW 07","1","SLS","48","1","0","0","0","0","32","2","34","0","2022-12-15 06:01:18"
"6391","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0013","001300","00","71060300130013","7106030013001300","RT 01 RW 08","1","SLS","57","1","10","0","3","7","11","6","19","1","2022-12-15 06:01:18"
"6392","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0014","001400","00","71060300130014","7106030013001400","RT 02 RW 08","1","SLS","66","1","0","0","0","0","40","9","40","1","2022-12-15 06:01:18"
"6393","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0015","001500","00","71060300130015","7106030013001500","RT 01 RW 09","1","SLS","64","1","4","1","4","0","25","2","28","0","2022-12-15 06:01:18"
"6394","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0016","001600","00","71060300130016","7106030013001600","RT 02 RW 09","1","SLS","51","1","0","0","0","0","32","7","39","0","2022-12-15 06:01:18"
"6395","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0017","001700","00","71060300130017","7106030013001700","RT 03 RW 09","1","SLS","211","1","0","0","0","0","113","9","123","0","2022-12-15 06:01:18"
"6396","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0018","001800","00","71060300130018","7106030013001800","RT 01 RW 10","1","SLS","210","1","6","0","0","6","68","6","76","1","2022-12-15 06:01:18"
"6397","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","0019","001900","00","71060300130019","7106030013001900","RT 02 RW 10","1","SLS","51","1","0","0","0","0","59","13","59","1","2022-12-15 06:01:18"
"6398","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","1001","100100","00","71060300131001","7106030013100100","KEBUN SUKUR ATAS",,"NONSLS",,"3","0","0","0","0","8","3","8","0","2022-12-15 06:01:18"
"6399","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","13","7106030013","SUKUR","1","1002","100200","00","71060300131002","7106030013100200","KEBUN SUKUR BAWAH",,"NONSLS",,"3","0","0","0","0","4","0","5","0","2022-12-15 06:01:18"
"6400","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","1","7106040001","SUWAAN","1","0001","000100","00","71060400010001","7106040001000100","JAGA 1","1","SLS","91","1","69","0","4","65","64","2","90","0","2022-12-15 06:01:18"
"6401","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","1","7106040001","SUWAAN","1","0002","000200","00","71060400010002","7106040001000200","JAGA 2","1","SLS","141","1","19","7","0","19","193","3","232","0","2022-12-15 06:01:18"
"6402","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","1","7106040001","SUWAAN","1","0003","000300","00","71060400010003","7106040001000300","JAGA 3","1","SLS","119","1","7","0","6","1","89","9","122","0","2022-12-15 06:01:18"
"6403","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","1","7106040001","SUWAAN","1","0004","000400","00","71060400010004","7106040001000400","JAGA 4","1","SLS","153","1","1","12","0","1","105","0","125","1","2022-12-15 06:01:18"
"6404","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","1","7106040001","SUWAAN","1","0005","000500","00","71060400010005","7106040001000500","JAGA 5","1","SLS","112","1","29","1","0","29","103","1","138","1","2022-12-15 06:01:18"
"6405","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","1","7106040001","SUWAAN","1","2001","200100","00","71060400012001","7106040001200100","HUTAN",,"NONSLS",,"3","1","0","0","1","3","0","3","0","2022-12-15 06:01:18"
"6406","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","2","7106040002","KOLONGAN","1","0001","000100","00","71060400020001","7106040002000100","JAGA 1","1","SLS","130","1","14","5","0","14","94","4","120","0","2022-12-15 06:01:18"
"6407","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","2","7106040002","KOLONGAN","1","0002","000200","00","71060400020002","7106040002000200","JAGA 2","1","SLS","145","1","16","2","0","16","108","4","129","0","2022-12-15 06:01:18"
"6408","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","2","7106040002","KOLONGAN","1","0003","000300","00","71060400020003","7106040002000300","JAGA 3","1","SLS","304","1","0","0","0","0","91","1","112","0","2022-12-15 06:01:18"
"6409","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","2","7106040002","KOLONGAN","1","0004","000400","00","71060400020004","7106040002000400","JAGA 4","1","SLS","114","1","105","0","9","96","86","3","105","1","2022-12-15 06:01:18"
"6410","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","2","7106040002","KOLONGAN","1","0005","000500","00","71060400020005","7106040002000500","JAGA 5","1","SLS","157","1","28","1","0","28","55","0","75","1","2022-12-15 06:01:18"
"6411","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","2","7106040002","KOLONGAN","1","0006","000600","00","71060400020006","7106040002000600","JAGA 6","1","SLS","58","1","0","0","0","0","39","1","52","0","2022-12-15 06:01:18"
"6412","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","3","7106040003","KAWANGKOAN","1","0001","000100","00","71060400030001","7106040003000100","JAGA I","1","SLS","86","1","8","13","8","0","49","1","70","0","2022-12-15 06:01:18"
"6413","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","3","7106040003","KAWANGKOAN","1","0002","000200","00","71060400030002","7106040003000200","JAGA II","1","SLS","216","1","28","1","0","28","133","4","163","0","2022-12-15 06:01:18"
"6414","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","3","7106040003","KAWANGKOAN","1","0003","000300","00","71060400030003","7106040003000300","JAGA III","1","SLS","89","1","14","3","0","14","65","13","78","1","2022-12-15 06:01:18"
"6415","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","3","7106040003","KAWANGKOAN","1","0004","000400","00","71060400030004","7106040003000400","JAGA IV","1","SLS","103","1","12","0","12","0","92","30","110","1","2022-12-15 06:01:18"
"6416","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","3","7106040003","KAWANGKOAN","1","0005","000500","00","71060400030005","7106040003000500","JAGA V","1","SLS","78","1","26","18","9","17","73","2","90","0","2022-12-15 06:01:18"
"6417","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","3","7106040003","KAWANGKOAN","1","0006","000600","00","71060400030006","7106040003000600","JAGA VI","1","SLS","130","1","0","0","0","0","81","25","100","0","2022-12-15 06:01:18"
"6418","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","4","7106040004","KALEOSAN","2","0001","000100","00","71060400040001","7106040004000100","JAGA I","1","SLS","66","1","34","1","32","2","51","5","69","0","2022-12-15 06:01:18"
"6419","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","4","7106040004","KALEOSAN","2","0002","000200","00","71060400040002","7106040004000200","JAGA II","1","SLS","38","1","5","0","0","5","30","4","38","1","2022-12-15 06:01:18"
"6420","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","4","7106040004","KALEOSAN","2","0003","000300","00","71060400040003","7106040004000300","JAGA III","1","SLS","79","1","0","0","0","0","63","31","81","1","2022-12-15 06:01:18"
"6421","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","4","7106040004","KALEOSAN","2","0004","000400","00","71060400040004","7106040004000400","JAGA IV","1","SLS","52","1","0","0","0","0","37","13","57","0","2022-12-15 06:01:18"
"6422","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","4","7106040004","KALEOSAN","2","2001","200100","00","71060400042001","7106040004200100","HUTAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"6423","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","5","7106040005","KUWIL","2","0001","000100","00","71060400050001","7106040005000100","JAGA I","1","SLS","57","1","42","3","15","27","33","9","48","0","2022-12-15 06:01:18"
"6424","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","5","7106040005","KUWIL","2","0002","000200","00","71060400050002","7106040005000200","JAGA II","1","SLS","39","1","36","0","0","36","30","4","45","1","2022-12-15 06:01:18"
"6425","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","5","7106040005","KUWIL","2","0003","000300","00","71060400050003","7106040005000300","JAGA III","1","SLS","49","1","0","0","0","0","41","9","64","0","2022-12-15 06:01:18"
"6426","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","5","7106040005","KUWIL","2","0004","000400","00","71060400050004","7106040005000400","JAGA IV","1","SLS","34","1","0","0","0","0","25","2","36","0","2022-12-15 06:01:18"
"6427","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","5","7106040005","KUWIL","2","0005","000500","00","71060400050005","7106040005000500","JAGA V","1","SLS","50","1","0","0","0","0","45","5","67","1","2022-12-15 06:01:18"
"6428","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","40","7106040","KALAWAT","5","7106040005","KUWIL","2","0006","000600","00","71060400050006","7106040005000600","JAGA VI","1","SLS","43","1","0","0","0","0","36","4","50","0","2022-12-15 06:01:18"
